번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보x(epsg5174),좌표정보y(epsg5174),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,여성종사자수,남성종사자수,다중이용업소여부
2136,숙박업,03_11_03_P,3320000,3320000-201-1982-01000,1982-06-08,,3,폐업,2,폐업,2006-01-16,,,,,110.28,616-819,부산광역시 북구 덕천동 390-5번지,,,은하장,2005-12-12 0:00,I,2018-08-31 23:59,여관업,383702.7428,192268.3594,여관업,,,,,,,13,,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1967-00340,1967-09-29,,3,폐업,2,폐업,2004-10-22,,,,,0,616-801,부산광역시 북구 구포동 1060번지 T통B반,,,부산,1999-02-18 0:00,I,2018-08-31 23:59,여인숙업,,,여인숙업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1970-00341,1970-01-27,,3,폐업,2,폐업,2004-10-22,,,,,0,616-837,부산광역시 북구 구포동 400-16번지 T통B반,,,태양,1999-02-18 0:00,I,2018-08-31 23:59,여인숙업,,,여인숙업,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1972-00344,1972-12-26,,3,폐업,2,폐업,1994-09-26,,,,,0,616-802,부산광역시 북구 구포동 1052-13번지 T통B반,,,구일,1999-04-27 0:00,I,2018-08-31 23:59,여인숙업,,,여인숙업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1975-00317,1975-07-29,,3,폐업,2,폐업,2006-08-18,,,,,141,616-802,부산광역시 북구 구포동 1067-4번지,,,동성,2005-08-24 0:00,I,2018-08-31 23:59,여관업,381611.2959,191264.8098,여관업,,,,,,,15,,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1981-01371,1981-11-28,,3,폐업,2,폐업,2013-08-22,,,,051 335 1796,88.88,616-802,부산광역시 북구 구포동 1068-3번지,부산광역시 북구 낙동대로 1660 (구포동),46503,은하장,2012-09-21 19:40,I,2018-08-31 23:59,여관업,381551.8736,191162.3039,여관업,,,,,,,10,,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1989-01256,1989-10-18,,3,폐업,2,폐업,2006-08-18,,,,051 3328382,479.79,616-801,"부산광역시 북구 구포동 253번지 6, 7, 8",,,용궁장,2005-08-24 0:00,I,2018-08-31 23:59,여관업,,,여관업,,,,,,,19,,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-2001-00002,2001-11-20,,3,폐업,2,폐업,2021-11-16,,,,051 3329700,990,616-801,부산광역시 북구 구포동 373-1,부산광역시 북구 낙동대로 1746-7 (구포동),46501,베니스여관,2021-11-16 15:47,U,2021-11-18 2:40,여관업,382085.9006,191805.4463,여관업,0,0,0,0,0,0,26,0,,,,,0,0,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1985-01007,1985-07-27,,3,폐업,2,폐업,2006-08-18,,,,,100.74,616-807,부산광역시 북구 구포동 1184-12번지,,,강변장,2005-11-11 0:00,I,2018-08-31 23:59,여관업,381036.4954,190459.8185,여관업,,,,,,,,12,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-2005-00003,2005-09-06,,3,폐업,2,폐업,2006-08-18,,,,,83.84,616-807,부산광역시 북구 구포동 1070-5번지,,,신신,2005-09-06 0:00,I,2018-08-31 23:59,여관업,381518.9964,191106.7713,여관업,,,,,,,12,,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1991-00991,1991-03-14,,3,폐업,2,폐업,2004-10-22,,,,,0,616-816,부산광역시 북구 덕천동 398-14번지 T통B반 15,,,엠파이어,1999-02-23 0:00,I,2018-08-31 23:59,일반호텔,382751.2973,192039.0269,일반호텔,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1990-00869,1990-05-26,,3,폐업,2,폐업,2003-08-28,,,,051 3372252,0,616-819,부산광역시 북구 덕천동 380-28번지 T통B반,,,용궁장,2003-08-28 0:00,I,2018-08-31 23:59,여관업,383096.5087,192175.3109,여관업,,,,,,,21,,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1972-00347,1972-11-27,,3,폐업,2,폐업,2004-10-22,,,,,0,616-801,부산광역시 북구 구포동 516번지 T통B반,,,성광,1999-10-25 0:00,I,2018-08-31 23:59,여인숙업,382229.2439,191814.7374,여인숙업,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1973-00348,1973-07-03,,3,폐업,2,폐업,2004-10-22,,,,,0,616-801,부산광역시 북구 구포동 1060-279번지 T통B반,,,밀양,1999-02-18 0:00,I,2018-08-31 23:59,여인숙업,381729.1684,191437.6303,여인숙업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1970-00349,1970-11-16,,3,폐업,2,폐업,2004-10-22,,,,,0,616-807,부산광역시 북구 구포동 1069-2번지 T통B반,,,보림,1999-02-18 0:00,I,2018-08-31 23:59,여인숙업,381544.3782,191125.3443,여인숙업,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1981-00321,1981-11-28,,3,폐업,2,폐업,2004-10-22,,,,051 3336666,0,616-802,부산광역시 북구 구포동 1068-3번지 T통B반,,,은하장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381551.8736,191162.3039,여관업,0,0,0,,0,,10,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1983-00323,1983-11-01,,3,폐업,2,폐업,2004-10-22,,,,051 3032597,0,616-807,부산광역시 북구 구포동 1186-27번지 T통B반,,,일월장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381209.3657,190378.5149,여관업,0,0,0,,0,,14,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1986-00330,1986-09-15,,3,폐업,2,폐업,2004-10-22,,,,051 3354243,0,616-801,부산광역시 북구 구포동 1060-265번지 T통B반,,,목화장여관,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381725.6371,191396.7053,여관업,0,0,0,,0,,12,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1986-00331,1986-11-29,,3,폐업,2,폐업,2004-10-22,,,,051 3354473,0,616-802,부산광역시 북구 구포동 1054-5번지 T통B반 9,,,화목장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381681.8616,191162.8851,여관업,0,0,0,,0,,19,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1989-00334,1989-02-27,,3,폐업,2,폐업,2004-10-22,,,,051 3368700,0,616-801,부산광역시 북구 구포동 1060-431번지 T통B반 432,,,보라장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381752.8314,191364.958,여관업,0,0,0,,0,,17,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1990-00336,1990-07-10,,3,폐업,2,폐업,2004-10-22,,,,051 3331122,0,616-801,부산광역시 북구 구포동 1060-255번지 T통B반,,,울산장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381669.8765,191284.8537,여관업,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1973-00304,1973-12-15,,3,폐업,2,폐업,1996-02-27,,,,,0,616-802,부산광역시 북구 구포동 1048-4번지 T통B반,,,근호,1999-04-27 0:00,I,2018-08-31 23:59,여관업,381666.8569,191072.2832,여관업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1997-00305,1997-07-13,,3,폐업,2,폐업,2004-10-22,,,,051 3329502,0,616-807,부산광역시 북구 구포동 1070-5번지 T통B반,,,신신,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381518.9964,191106.7713,여관업,0,0,0,,0,,12,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1975-00311,1975-11-22,,3,폐업,2,폐업,2003-07-21,,,,051 3325119,0,616-802,부산광역시 북구 구포동 1067-13번지 T통B반,,,대동,2003-07-21 0:00,I,2018-08-31 23:59,여관업,381587.3713,191196.9748,여관업,,,,,,,10,,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1976-00313,1976-05-28,,3,폐업,2,폐업,2004-10-22,,,,051 3352188,0,616-802,부산광역시 북구 구포동 1054-4번지 T통B반,,,삼성,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381676.0021,191176.3858,여관업,0,0,0,,0,,8,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1980-00317,1980-06-16,,3,폐업,2,폐업,1996-08-20,,,,,0,616-802,부산광역시 북구 구포동 1067-4번지 T통B반,,,동원,1999-04-28 0:00,I,2018-08-31 23:59,여관업,381611.2959,191264.8098,여관업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1989-00086,1989-07-31,,3,폐업,2,폐업,2004-10-22,,,,051 3319393,0,616-801,부산광역시 북구 구포동 338번지 T통B반,,,칠칠장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,,,여관업,0,0,0,,0,,18,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1990-00091,1990-05-01,,3,폐업,2,폐업,2004-10-22,,,,051 3331122,0,616-801,부산광역시 북구 구포동 256-2번지 T통B반,,,모란장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381953.671,191625.326,여관업,0,0,0,,0,,19,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1991-00092,1991-08-21,,3,폐업,2,폐업,2004-10-22,,,,051 3385585,0,616-801,부산광역시 북구 구포동 530번지 T통B반,,,영빈장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,382185.4189,191750.9168,여관업,0,0,0,,0,,20,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1972-00097,1972-05-31,,3,폐업,2,폐업,1995-01-24,,,,,0,616-801,부산광역시 북구 구포동 1060-7번지 T통B반,,,성남,1999-04-27 0:00,I,2018-08-31 23:59,여인숙업,,,여인숙업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1970-00099,1970-09-08,,3,폐업,2,폐업,2004-10-22,,,,,0,616-801,부산광역시 북구 구포동 1060-408번지 T통B반,,,백한,1999-02-18 0:00,I,2018-08-31 23:59,여인숙업,381820.2456,191555.7612,여인숙업,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1969-00100,1969-12-30,,3,폐업,2,폐업,1990-07-27,,,,,0,616-801,부산광역시 북구 구포동 453-1번지 T통B반,,,신창,1999-04-27 0:00,I,2018-08-31 23:59,여인숙업,,,여인숙업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1984-00067,1984-08-27,,3,폐업,2,폐업,2004-10-22,,,,051 3330503,0,616-801,부산광역시 북구 구포동 457-2번지 T통B반 458-1,,,만우장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,382132.0229,191676.3677,여관업,0,0,0,,0,,10,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1984-00068,1984-12-24,,3,폐업,2,폐업,2004-10-22,,,,051 3325753,0,616-801,부산광역시 북구 구포동 211-4번지 T통B반,,,목화장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,382127.5225,191897.2581,여관업,0,0,0,,0,,16,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1986-00070,1986-06-05,,3,폐업,2,폐업,2004-10-22,,,,051 3348588,0,616-801,부산광역시 북구 구포동 589-34번지 T통B반,,,아림장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,382327.8794,191734.2749,여관업,0,0,0,,0,,16,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1975-00308,1975-05-12,,3,폐업,2,폐업,2017-01-20,,,,051 336 3370,58.61,616-801,부산광역시 북구 구포동 1060-393번지,부산광역시 북구 가람로36번길 12-22 (구포동),,동진,2012-10-18 15:51,I,2018-08-31 23:59,여관업,,,여관업,,,,,,,13,,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1980-00061,1980-09-11,,3,폐업,2,폐업,2004-10-22,,,,051 3320208,0,616-801,부산광역시 북구 구포동 1060-90번지 T통B반,,,호수장여관,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381870.8049,191553.4268,여관업,0,0,0,,0,,16,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1981-00062,1981-11-23,,3,폐업,2,폐업,1995-03-06,,,,,0,616-801,부산광역시 북구 구포동 265-15번지 T통B반,,,구포장,1999-04-27 0:00,I,2018-08-31 23:59,여관업,,,여관업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1988-01010,1988-03-15,,3,폐업,2,폐업,2006-08-18,,,,,110.47,616-807,부산광역시 북구 구포동 1184-6번지,,,석수,2005-09-06 0:00,I,2018-08-31 23:59,여관업,381073.3848,190463.475,여관업,,,,,,,10,,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1990-01009,1990-08-02,,3,폐업,2,폐업,2006-08-18,,,,051 3341379,355.32,616-817,부산광역시 북구 덕천동 350-20번지 T통B반,,,행운장,2005-04-26 0:00,I,2018-08-31 23:59,여관업,382398.7652,192003.0282,여관업,,,,,,,15,,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1984-00327,1984-08-27,,3,폐업,2,폐업,2004-12-31,,,,,0,616-801,부산광역시 북구 구포동 457-2번지,,,만우장,2004-12-31 0:00,I,2018-08-31 23:59,여관업,382132.0229,191676.3677,여관업,,,,,,,,,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-2004-00011,1999-07-22,,3,폐업,2,폐업,2018-04-19,,,,051 337 2260,55.44,616-817,부산광역시 북구 덕천동 353-12번지,부산광역시 북구 낙동대로1781번길 8 (덕천동),46544,덕천여인숙,2018-04-19 17:42,I,2018-08-31 23:59,여인숙업,382417.1341,191950.5742,여인숙업,0,0,0,0,0,0,12,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1969-00351,1969-04-19,,3,폐업,2,폐업,2011-01-11,,,,051 3321862,,616-801,부산광역시 북구 구포동 1060-7번지,,,계림,2011-01-12 18:01,I,2018-08-31 23:59,여인숙업,,,여인숙업,,,,,,,5,,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-2004-00009,1987-11-30,,3,폐업,2,폐업,2021-09-28,,,,051 3413441,36.85,616-802,부산광역시 북구 구포동 1067-6,부산광역시 북구 구포만세길 5 (구포동),46503,중앙,2021-09-28 14:44,U,2021-09-30 2:40,여인숙업,381532.7047,191144.3335,여인숙업,0,0,0,0,0,0,9,0,,,,,0,0,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1969-00352,1969-12-30,,3,폐업,2,폐업,2005-05-25,,,,3323807,34.43,616-801,부산광역시 북구 구포동 1060-347번지,,,시민,2005-08-24 0:00,I,2018-08-31 23:59,여인숙업,381738.3053,191348.929,여인숙업,,,,,,,10,,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1965-00096,1965-09-16,,3,폐업,2,폐업,2004-10-22,,,,,0,616-801,부산광역시 북구 구포동 1060-55번지 T통B반,,,역전,1999-02-18 0:00,I,2018-08-31 23:59,여인숙업,381826.7603,191505.5496,여인숙업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1986-00072,1986-10-21,,3,폐업,2,폐업,1998-09-11,,,,,0,616-801,부산광역시 북구 구포동 265-16번지 T통B반,,,부림장,1999-04-28 0:00,I,2018-08-31 23:59,여관업,,,여관업,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1987-00073,1987-06-19,,3,폐업,2,폐업,1998-07-29,,,,,0,616-801,부산광역시 북구 구포동 188-10번지 T통B반,,,하림장,1999-04-28 0:00,I,2018-08-31 23:59,여관업,382180.035,191898.3772,여관업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1988-00082,1988-11-26,,3,폐업,2,폐업,1997-12-03,,,,051 3334411,0,616-801,부산광역시 북구 구포동 492번지 T통B반,,,백야장,2005-08-24 0:00,I,2018-08-31 23:59,여관업,382113.6952,191810.9019,여관업,,,,,,,19,,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1977-00058,1977-12-31,,3,폐업,2,폐업,2004-10-22,,,,051 3329754,0,616-801,부산광역시 북구 구포동 255-1번지 T통B반,,,축복,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381924.3347,191603.5101,여관업,0,0,0,,0,,7,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1984-00066,1984-01-28,,3,폐업,2,폐업,1998-07-20,,,,,0,616-801,부산광역시 북구 구포동 188-9번지 T통B반,,,부전,1999-04-28 0:00,I,2018-08-31 23:59,여관업,,,여관업,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1970-00352,1988-07-28,,3,폐업,2,폐업,2015-01-23,,,,051335 3935,68.41,616-837,부산광역시 북구 구포동 400-16번지,부산광역시 북구 가람로 66 (구포동),,태양,2014-05-15 10:42,I,2018-08-31 23:59,여인숙업,,,여인숙업,,,,,,,15,,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1984-00325,1984-06-27,,3,폐업,2,폐업,2010-08-30,,,,051 3036509,123.2,616-807,부산광역시 북구 구포동 1120-5번지 T통B반,,,청백장,2008-10-09 11:59,I,2018-08-31 23:59,여관업,381111.3384,190549.5237,여관업,0,0,0,0,0,0,18,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1987-00077,1987-12-01,,3,폐업,2,폐업,2014-02-03,,,,051 3364207,122.31,616-801,부산광역시 북구 구포동 585-5번지,부산광역시 북구 낙동대로1766번길 5 (구포동),,무진장,2014-01-27 13:50,I,2018-08-31 23:59,여관업,,,여관업,,,,,,,14,,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1985-01005,1985-12-23,,3,폐업,2,폐업,2010-04-26,,,,051 334 5588,126,616-817,부산광역시 북구 덕천동 330-3번지,,,경신장,2009-02-26 14:51,I,2018-08-31 23:59,여관업,382408.8811,192238.8879,여관업,,,,,,,15,,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-2003-00014,2003-07-28,,3,폐업,2,폐업,2009-09-30,,,,051 3325119,833.04,616-802,부산광역시 북구 구포동 1067-19번지,,,금강산여관,2009-10-01 11:53,I,2018-08-31 23:59,여관업,381576.3869,191207.8272,여관업,0,0,0,0,0,0,0,24,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1990-01011,1990-01-06,,3,폐업,2,폐업,2021-11-30,,,,051 3318870,560.75,616-801,부산광역시 북구 구포동 491,부산광역시 북구 낙동대로1750번길 10 (구포동),46501,청우별장,2021-11-30 13:48,U,2021-12-02 2:40,여관업,382118.1678,191794.8005,여관업,0,0,0,0,0,0,0,20,,,,,0,0,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1982-01003,1982-03-15,,3,폐업,2,폐업,2016-09-05,,,,051 362 3282,81.24,616-834,부산광역시 북구 화명동 1568번지,부산광역시 북구 산성로 27-10 (화명동),46528,동남장,2015-12-21 13:48,I,2018-08-31 23:59,여관업,383456.5177,195283.0793,여관업,0,0,0,0,0,0,10,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-2005-00002,2005-05-25,,3,폐업,2,폐업,2017-09-15,,,,051 336 7875,34.43,616-801,부산광역시 북구 구포동 1060-347번지,부산광역시 북구 구포만세길 66 (구포동),46502,시민여인숙,2017-09-15 16:27,I,2018-08-31 23:59,여인숙업,381738.3053,191348.929,여인숙업,,,,,,,10,,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1976-00314,1976-01-10,,3,폐업,2,폐업,2017-02-01,,,,051333 1540,60.9,616-801,부산광역시 북구 구포동 1060-333번지,부산광역시 북구 가람로 30-2 (구포동),,부산여관,2013-09-02 10:38,I,2018-08-31 23:59,여관업,,,여관업,0,0,0,0,0,0,13,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-2003-00003,2003-08-26,,3,폐업,2,폐업,2004-10-22,,,,3623448,387.7,616-817,부산광역시 북구 덕천동 352-4번지,,,티파니모텔,2003-09-01 0:00,I,2018-08-31 23:59,일반호텔,382389.078,191954.1617,일반호텔,4,,2,3,,,3,13,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1975-00310,1975-07-29,,3,폐업,2,폐업,2004-10-22,,,,051 335 636,0,616-802,부산광역시 북구 구포동 1054-10번지 T통B반,,,청포별장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,381668.0277,191170.4184,여관업,0,0,0,,0,,16,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1988-00081,1988-08-29,,3,폐업,2,폐업,1997-12-03,,,,,0,616-801,부산광역시 북구 구포동 258번지 T통B반,,,코리아,1999-04-27 0:00,I,2018-08-31 23:59,여관업,,,여관업,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1988-00051,1988-02-16,,3,폐업,2,폐업,2012-04-18,,,,051 3362707,101,616-801,부산광역시 북구 구포동 371-1번지 T통B반,,,이편한원룸텔,2010-09-07 15:16,I,2018-08-31 23:59,여관업,382064.208,191812.9482,여관업,,,,,,,13,,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-2001-00010,2001-07-03,,3,폐업,2,폐업,2006-03-14,,,,051 3423036,0,616-816,부산광역시 북구 덕천동 396-5번지 그림빌딩 7~10층,,,그림모텔,2006-02-03 0:00,I,2018-08-31 23:59,여관업,382605.4313,192051.8825,여관업,,,,,,,3,32,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-2003-00017,2003-05-07,,3,폐업,2,폐업,2012-05-01,,,,051 3317266,1805.26,616-852,부산광역시 북구 화명동 2270-2번지,,,프로포즈모텔,2012-05-09 14:56,I,2018-08-31 23:59,여관업,382813.2191,194794.3362,여관업,0,0,0,0,0,0,0,36,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1987-00755,1987-04-23,,3,폐업,2,폐업,2018-05-08,,,,051 362 9253,443.18,616-834,부산광역시 북구 화명동 1554-6번지,부산광역시 북구 산성로20번길 2 (화명동),,엠(M)모텔,2018-05-08 17:45,I,2018-08-31 23:59,여관업,,,여관업,0,0,0,0,0,0,17,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1975-00313,1975-05-12,,3,폐업,2,폐업,2004-10-22,,,,,58.61,616-801,부산광역시 북구 구포동 1060-393번지,,,동진,2002-05-10 0:00,I,2018-08-31 23:59,여관업,,,여관업,0,0,0,,0,,0,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1988-00080,1988-08-20,,3,폐업,2,폐업,1998-09-10,,,,,0,616-801,부산광역시 북구 구포동 190-9번지 T통B반,,,강변장,1999-04-28 0:00,I,2018-08-31 23:59,여관업,382158.699,191900.9819,여관업,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-2013-00001,2013-02-20,,3,폐업,2,폐업,2021-11-16,,,,051 331 6363,1999.34,616-801,부산광역시 북구 구포동 489-1,부산광역시 북구 낙동대로1750번길 16 (구포동),46501,아이모텔,2021-11-16 15:48,U,2021-11-18 2:40,여관업,382121.0706,191775.871,여관업,10,0,1,10,0,0,0,38,,,,자가,0,0,N
2136,숙박업,03_11_03_P,3320000,3320000-201-1988-01012,1988-11-26,,3,폐업,2,폐업,2014-04-01,,,,051333 4411,440,616-801,부산광역시 북구 구포동 492번지,부산광역시 북구 낙동대로1750번길 8 (구포동),,백야장,2013-11-22 16:52,I,2018-08-31 23:59,여관업,382113.6952,191810.9019,여관업,0,0,0,0,0,0,19,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1981-00998,1981-07-06,,3,폐업,2,폐업,2004-10-22,,,,051 3320495,0,616-820,부산광역시 북구 덕천동 384-5번지 T통B반,,,호림장,1999-09-20 0:00,I,2018-08-31 23:59,여관업,382969.083,192043.7161,여관업,0,0,0,,0,,10,0,,,,,,,N
2136,숙박업,03_11_03_P,3320000,3320000-201-2002-00047,2002-12-14,,3,폐업,2,폐업,2005-05-24,,,,051 3312978,305,616-817,부산광역시 북구 덕천동 353-10번지,,,오페라모텔,2003-01-06 0:00,I,2018-08-31 23:59,여관업,382435.9275,191936.3474,여관업,0,0,0,,0,,0,0,,,,,,,N
2135,숙박업,03_11_03_P,3320000,3320000-201-1970-00351,1970-11-16,,3,폐업,2,폐업,1993-12-29,,,,,0,616-801,부산광역시 북구 구포동 1060번지 T통B반,,,구포,1999-04-27 0:00,I,2018-08-31 23:59,여인숙업,,,여인숙업,0,0,0,,0,,0,0,,,,,,,N
